login,post,posts_time,posts_dt,ticker
MaksNeo,"Гендиректор ""Аэрофлота"" Сергей Александровский вошел в новый состав Экспертного совета при Правительстве РФ

Такое решение было принято в российском кабмине в связи с особым вниманием к развитию авиационной сферы.
$AFLT",15:33,2022-12-13,AFLT
MaksNeo,"«Аэрофлот» открыл продажу авиабилетов на прямые рейсы из Санкт-Петербурга в Дубай

Они будут выполняться авиакомпанией «Россия» на дебермудизированных самолётах Airbus A319 четыре раза в неделю с 28 декабря: по средам, пятницам, субботам и воскресеньям.
$AFLT",15:22,2022-12-13,AFLT
13rusl,"$ROSN 
""Дочка"" ""Роснефти"" и ""УДС Нефть"" поборются за участок углеводородов

""Волго-Уральская НК"", контролируемая ""Роснефтью"" через дочерние предприятия ""Самаранефтегаз"" и ""РН-Ресурс"", и ""УДС Нефть"" 27 декабря примут участие в аукционе за Северо-Борский участок недр в Самарской области, сообщили РИА Новости в Роснедрах.

Из данных торгов следует, что локализованные (Dл) ресурсы нефти на участке составляют 0,5 миллиона тонн, перспективные (D1) — 1,4 миллиона тонн. Газа — 0,5 миллиарда кубометров по категории D1.

Размер стартового платежа составляет 4,35 миллиона рублей. Лицензия будет выдана на 25 лет.


$GAZP 
Глава ""Молдовагаза"" посетит Россию для встречи с руководством ""Газпрома""

Глава компании ""Молдовагаз"" Вадим Чебан сообщил, что отправится в Россию в ближайшие две недели, чтобы встретиться с руководством ""Газпрома"" и обсудить вопросы поставок газа.

""Я поеду (в РФ — ред.) если не на этой неделе, то на следующей. Я постоянно провожу работу в области полного восстановления поставок в Молдавию"", — заявил Чебан в эфире телеканал N4, отвечая на вопрос, будут ли еще до конца года встречи с руководством российского концерна.

По его словам, речь пока идет о дискуссиях на корпоративном уровне, поэтому в делегацию войдет сам Чебан. При этом он подчеркнул, что приветствовал бы решение представителей правительства отправиться на переговоры в Россию.

Власти Молдавии в октябре прошлого года договорились с ""Газпромом"" о продлении контракта на поставку газа в республику при условии проведения аудита задолженности компании ""Молдовагаз"" в 2022 году. ""Газпром"" сообщил, что оставляет за собой право полностью прекратить поставки газа в Молдавию, если страна нарушит обязательства по оплате, а также из-за грубого нарушения сроков заключения соглашения по урегулированию исторической задолженности АО ""Молдовагаз"". В декабре Молдавия получит 43,5% от необходимого стране объема газа.


$AFLT 
Лаос закрыл свое небо для российской компании «Аэрофлот»

Лаос закрыл свое воздушное пространство для самолетов российской авиакомпании «Аэрофлот». Об этом сообщает Ассоциации туроператоров России (АТОР) со ссылкой на пресс-службу «Аэрофлота».

«Несмотря на достигнутые ранее договоренности, в настоящее время авиационные власти Лаоса не подтверждают перевозчику заявку на пролет над своей территорией», — рассказали в пресс-службе «Аэрофлота».


$TWTR 
В Госдуме предложили разблокировать Twitter

Депутат Госдумы от партии «Новые люди» Антон Ткачев предложил снять в России блокировку с соцсети Twitter. Об этом сообщает официальный Telegram-канал РИА Новости.

По данным агентства, Ткачев уже направил в Роскомнадзор запрос с просьбой проверить Twitter на предмет снятия блокировки. Текст запроса РИА не публикует.


$YNDX 
Алиса появилась на главной странице ""Яндекса""

""Яндекс"" внедрил ассистента Алису на все основные браузеры для компьютеров и смартфонов. Она может поддержать разговор с пользователем, включить музыку, построить маршрут и многое другое. Теперь Алиса появилась на ya.ru.

Для активации ассистента на главной странице достаточно кликнуть на него. Также Алису можно найти в Яндекс Браузере, мобильном приложении Яндекс с Алисой и Яндекс Станциях.

👉Важные события и статистика:

•16:30 Базовый индекс потребительских цен США за ноябрь

•16:30 Индекс потребительских цен США за ноябрь



#прояви_себя_в_пульсе
#псвп
❌НЕ ИИР

В рамках стратегии &Абсолютная величина продолжаем удерживать текущие позиции, временная просадка на падающем рынке, для входа в стратегию нужный момент, ребалансировку портфеля буду делать в январе.",12:37,2022-12-13,AFLT
MaksNeo,"Авиакомпания ""Аэрофлот"" ведет переговоры с Лаосом о возобновлении полетов над территорией республики, сообщили нам в пресс-службе авиакомпании, пояснив, что сейчас из-за отзыва Вьентьяном разрешения на пролет компания вынуждена выполнять рейс Владивосток – Бангкок по удлиненному маршруту с промежуточной посадкой.
$AFLT",22:10,2022-12-12,AFLT
Yandex3103,$AFLT закупился бы этими акциями рост примерно будет в четверг,20:38,2022-12-12,AFLT
Svoiinvestor,"МинФин России опубликовал результаты размещения средств ФНБ за ноябрь. Данный отчёт интересен тем, что «изъятие» валюты было совершено в пользу бюджета РФ второй месяц подряд (видимо, дефицит бюджета заставляет действовать), также Минфин увеличил вложения в инфраструктурные проекты, но это не помешало объёму ФНБ увеличится. По состоянию на 1 декабря 2022 г. объём ФНБ составил ₽11 389 507,9 млн или 8,5% ВВП (месяцем ранее объём средств был равен ₽11 374 082,0 млн или 8,5% ВВП). Объём ликвидных активов Фонда (средства на банковских счетах в Банке России) составил ₽7 601 763,0 млн или 5,7% ВВП (₽7 872 548,3 млн или 5,9% ВВП).

Неликвидная часть активов ФНБ:

▪️ на депозитах в ВЭБ.РФ — ₽650 116,3 млн (месяц назад — ₽528 186,5 млн). ВЭБ.РФ досрочно возвратил с депозитов часть средств Фонда, размещенных в 2016—2020 гг.,в целях финансирования проектов по приобретению вагонов московского метро (₽242,7 млн);

▪️ евробонды Украины — $3 млрд (думаю, вам не нужно объяснять, почему с ними можно попрощаться);

▪️ облигации, связанные с реализацией самоокупаемых инфраструктурных проектов – ₽385 146,2 млн и $2 221,4 млн (месяц назад — ₽319 388,7 млн и $2 221,4 млн);

▪️ привилегированные акции кредитных организаций — ₽328 992,0 млн (ВТБ, РСХБ, ГПБ);

▪️ на субординированных депозитах в Банках ВТБ и ГПБ в целях финансирования самоокупаемых инфраструктурных проектов — ₽138 433,9 млн;

▪️ в обыкновенных акциях Сбербанка — ₽1 534 896,1 млн (месяц назад — ₽1 432 125,4 млн);

▪️ в обыкновенных акциях Аэрофлота — ₽58 783,2 млн (месяц назад — ₽60 627,5 млн);

▪️ в обыкновенных акциях ДОМ.РФ — ₽50 000,0 млн;

▪️ в привилегированных акциях РЖД — ₽250 000,0 млн;

▪️ в облигации АО Авиакомпания Сибирь — ₽11 851,9 млн;

▪️ в обыкновенные акции АО ГТЛК — ₽58 334,0 млн;

▪️ в облигации ОАО АК Уральские авиалинии — ₽2 298,9 млн.

В ноябре 2022 г. в федеральный бюджет поступили доходы от размещения средств Фонда:

🔹 в обыкновенные акции АО «ДОМ.РФ» — в сумме ₽6 202,5 млн;

🔹 на депозитах в ВЭБ.РФ — в сумме ₽262,8 млн.

Разбираемся с дефицитом бюджета РФ, ростом объёма ФНБ и почему важна ликвидная часть

🔥 Часть средств ФНБ на счетах в Банке России в сумме €2 330,1 млн, £1 686,0 млн и 78 506,5 млн японских иен была реализована за ₽300 000,0 млн, а вырученные средства зачислены на единый счёт федерального бюджета в целях финансирования его дефицита (₽259,7 млрд было реализовано в октябре, за 2 месяца «изъято» более полумиллиарда в пользу дефицита бюджета РФ). Мы уже с вами обсуждали, что, по сути, это эмиссионное финансирование. Валютные активы не продаются, а переписываются на счета ЦБР, конечно, в ответ Минфин получает свежеотпечатанные рубли. Продажа валюты невозможна из-за санкций.

🔥 Почему же тогда объём ФНБ увеличился, если было изъятие средств для бюджета РФ и инфраструктурных проектов (на проекты, кстати, было потрачено ₽188 млрд)? Рост неликвидной части произошёл за счёт увеличения рыночной стоимости акций Сбербанка, а также увеличения депозитов в ВЭБ и вложений в инфраструктурные проекты (в общей сложности это принесло — ₽291 млрд). Ликвидная же часть сократилась на ₽271 млрд (она размещена в валютах, ₽ и золоте). Но потратили ₽488 млрд, как же так получилось? Ослабление рубля частично компенсировало затраты.

🔥 Размер ликвидной части важен, так как он используется Минфином для финансирования дефицита бюджета. Финансирование, которое запланировано в 2022-25 годах: ₽-1,2 / -2,9 / -2,2 / -1,3 трлн (-7.7 трлн за 4 года), а новое бюджетное правило начинает работать только с 2025 года. Самое интересное, что Минфин заявил, что в 2023 году отдаст приоритет внутренним заимствованием (ОФЗ) вместо средств ФНБ. Вы уже, наверное, могли наблюдать рекордные размещения ОФЗ два раза подряд по ₽750 млрд, так вот покупателем оказывались банки, которые перед этим брали месячное РЕПО у ЦБР.

$SBER $AFLT $EURRUB $CNYRUB $GLDRUB_TOM
#инвестиции #акции #облигации",19:10,2022-12-12,AFLT
DushaCompany,$AFLT покупаю,18:42,2022-12-12,AFLT
MEKHTAD1,$AFLT купил,18:26,2022-12-12,AFLT
HillRave,"$AFLT
Прекрасная компания показывающая всю суть участия государства в авиаотросли. 
Десятилетия монополии на многих маршрутах, бескомпромиссные деньги из воздуха, а точнее сборы за трансибирское воздушное пространство, почти бесплатные суперджеты полученные за счет государства- и что имеем в итоге? 
Глубоко убыточная компания, которая бесследно пожирает десятки триллионов рублей выделенных из бюджета РФ, сокращает свой авиапарк, ликвидирует свою базу технического обслуживания ДТО ВС, и в целом делает все возможное чтобы выпросить еще субсидий от государства которые в очередной раз будут успешно расхищены 👌.
В будущее компании не верю, участие в союзе Skyteam было ошибкой.",12:49,2022-12-12,AFLT
SpaceForcez,"События понедельника 12.12

🇷🇺 $ALRS — Алроса опубликует операционные результаты за ноябрь 2022 года (неподтвержденная информация)
🇷🇺 ALRS — Аналитики считают, что НДПИ для Алросы будет повышен не на 19 млрд, а на 41 млрд руб, и про дивиденды можно забыть - Коммерсант
🇷🇺 $NLMK — СД НЛМК рекомендовал дивиденды за 9 мес 2022 в 2.6 руб на акцию (новость пришла на выходных)
🇷🇺 $AFLT — Ространснадзор предложил Минтрансу ужесточить правила допуска иностранных авиакомпаний к полетам в Россию

💊 ABBV — Фаза 1/2, Эпкоритамаб - (EPCORE NHL-1), Рефрактерная B-клеточная неходжкинская лимфома (B NHL)
💊 AFMD — Фаза 1/2, AFM13 + NK-клетки (AFM13-104), CD30-положительные лимфомы
💊 ALXO — Фаза 1/2, ALX148 в сочетании с VIDAZA (азацитидин) и VENCLEXTA (венетоклакс) - (ASPEN-05), Острый миелоидный лейкоз (ОМЛ)
💊 AZN — Фаза 1/2, АЗД0466, Расширенные гематологические злокачественные новообразования
💊 AZN — Фаза 1/2, КАЭЛ-101, Амилоидоз
💊 BMY — Фаза 1/2, BMS-986158 в комбинации с руксолитинибом или федратинибом, Миелофиброз
💊 CRSP — Фаза 1, CTX110 - (УГЛЕРОД), CD19+ В-клеточные злокачественные новообразования
💊 FATE — Фаза 1, FT538 с даратумумабом, Острый миелоидный лейкоз (ОМЛ)/множественная миелома
💊 MRK — Фаза 2, Пембролизумаб + химиотерапия, недавно диагностированная классическая лимфома Ходжкина (cHL)
💊 NRIX — Фаза 1б, NX-2127, B-клеточные злокачественные новообразования, хронический лимфолейкоз (ХЛЛ)
💊 $PRTA — Фаза 3, Биртамимаб - (AFFIRM-AL), AL Амилоидоз
💊 XNCR — Фаза 1/2, Пламотамаб (XmAb13676), Хронический лимфолейкоз, Малая лимфоцитарная лимфома, ДВККЛ

🇺🇸 Интересные отчеты постмаркета:
COUP ORCL",9:43,2022-12-12,AFLT
Tinkoff_Trading,"Лучшие торговые прогнозы по теханализу
на 12 декабря
RUB бумаги


📈 Потенциал роста

💼 Бумага Ренессанс Страхование $RENI
💰 Потенциал роста 2.81%
🗓 Срок 5 дней
💡 В 80% случаев в прошлом была прибыль
🔍 На основе индикатора Moving Average Convergence Divergence (Gamma)

💼 Бумага Фармсинтез $LIFE
💰 Потенциал роста 0.65%
🗓 Срок 3 дня
💡 В 74% случаев в прошлом была прибыль
🔍 На основе индикатора Stochastic RSI (Alpha)

💼 Бумага Сегежа $SGZH
💰 Потенциал роста 0.59%
🗓 Срок 2 дня
💡 В 73% случаев в прошлом была прибыль
🔍 На основе индикатора Stochastic RSI (Alpha)

💼 Бумага МРСК Юга $MRKY
💰 Потенциал роста 0.61%
🗓 Срок 3 дня
💡 В 67% случаев в прошлом была прибыль
🔍 На основе индикатора Stochastic RSI (Alpha)

💼 Бумага VK $VKCO
💰 Потенциал роста 0.55%
🗓 Срок 4 дня
💡 В 64% случаев в прошлом была прибыль
🔍 На основе индикатора Stochastic RSI (Alpha)

💼 Бумага Газпром $GAZP
💰 Потенциал роста 0.28%
🗓 Срок 4 дня
💡 В 64% случаев в прошлом была прибыль
🔍 На основе индикатора Bollinger Bands (Alpha)

💼 Бумага Ленэнерго - акции привилегированные $LSNGP
💰 Потенциал роста 0.37%
🗓 Срок 3 дня
💡 В 61% случаев в прошлом была прибыль
🔍 На основе индикатора Stochastic RSI (Alpha)

💼 Бумага ПАО «КАЗАНЬОРГСИНТЕЗ» $KZOS
💰 Потенциал роста 6.57%
🗓 Срок 26 дней
💡 В 61% случаев в прошлом была прибыль
🔍 На основе индикатора Awesome Oscillator (Beta)


📉 Потенциал падения

💼 Бумага АДР Циан $CIAN
💰 Потенциал падения 8.7%
🗓 Срок 12 дней
💡 В 80% случаев в прошлом была прибыль
🔍 На основе индикатора Moving Average Convergence Divergence (Beta)

💼 Бумага АДР Циан $CIAN
💰 Потенциал падения 10.65%
🗓 Срок 15 дней
💡 В 80% случаев в прошлом была прибыль
🔍 На основе индикатора Percentage Price Oscillator (Beta)

💼 Бумага АДР Циан $CIAN
💰 Потенциал падения 6.59%
🗓 Срок 5 дней
💡 В 80% случаев в прошлом была прибыль
🔍 На основе индикатора Awesome Oscillator (Alpha)

💼 Бумага Мать и дитя $MDMG
💰 Потенциал падения 2.0%
🗓 Срок 5 дней
💡 В 77% случаев в прошлом была прибыль
🔍 На основе индикатора Awesome Oscillator (Alpha)

💼 Бумага ГДР X5 RetailGroup $FIVE
💰 Потенциал падения 0.38%
🗓 Срок 6 дней
💡 В 62% случаев в прошлом была прибыль
🔍 На основе индикатора Awesome Oscillator (Gamma)

💼 Бумага Аэрофлот $AFLT
💰 Потенциал падения 1.21%
🗓 Срок 5 дней
💡 В 62% случаев в прошлом была прибыль
🔍 На основе индикатора Moving Average Convergence Divergence (Gamma)

💼 Бумага Ozon Holdings PLC $OZON
💰 Потенциал падения 1.27%
🗓 Срок 4 дня
💡 В 61% случаев в прошлом была прибыль
🔍 На основе индикатора Moving Average Convergence Divergence (Gamma)

💼 Бумага Ozon Holdings PLC $OZON
💰 Потенциал падения 1.08%
🗓 Срок 11 дней
💡 В 60% случаев в прошлом была прибыль
🔍 На основе индикатора Moving Average Convergence Divergence (Beta)



❓ Как они попали в топ?
Мы смотрим на исторические данные за 10 лет, а именно: как часто возникали сигналы на покупку или продажу для каждой комбинации из тикера, индикатора и стратегии, и насколько они были прибыльными. Исходя из собранной статистики, мы показываем вам торговые идеи, которые в прошлом были самыми успешными. Больше идей ищите в разделе теханализа на полках в Что купить.

#теханализ #теханализ_в_пульсе",9:25,2022-12-12,AFLT
Tatyana998877,"$AFLT


По поручению Президента в 2023 году свыше 25 млрд рублей выделено на субсидии авиаперевозчикам.",19:30,2022-12-11,AFLT
Grabitel_marketa,"#грабитель_юрист

Это скорее не юридический пост, а так, немножко пробомбить.

Начало истории с Аэрофлотом $AFLT 

Когда то в далеком 2019 году когда я думал что пандемия будет длиться не более 1-2 месяцев, я купил себе билеты в тай на апрель 2020, потом перенес их на май 2020, потом на сентябрь 2020.

Потом оформил ваучер.

Стоит сказать, почему я презираю аэрофлот всем сердцем. Это единственная, как я знаю, во всем мире компания, которая не возвращала деньги, а отдавала ваучер не на БИЛЕТ, а на сумму.
 (Чтобы вы понимали даже тайский лоукостер Thai Tiger вернули мне бабосы за перелёт Бангкок Пхукет, спустя пару недель).

Условно в 2020 билет стоил 72тр на двоих туда сюда, в 2022 это стоило уже 147тр)

Но обещала скидку в 15% от стоимости билетов.
А когда я стал ее оформлять - отказали по смешной причине.

Потому что мой рейс НЕ БЫЛ ОТМЕНЕН, а НЕ СОСТОЯЛСЯ  по причине пандемии)

Что такое ваучер с точки зрения права? По сути - вексель , гарантийное письмо, заверение об обстоятельствах в будущем.

При этом в начале пандемии правительство фактически узаконило грабеж честных туристов выпустив - постановление Правительства Российской Федерации от 06 июля 2020 г. № 9911, согласно которому регламентировало, что авиакомпания может не платить  проценты за пользование денежнымм средствами туристу. А так же не возвращать деньги в течении первых 3-ех лет.

Вот я и собираюсь разобраться с данным постановлением на уровне конституционного суда, так как по моему мнению, данное постановление нарушает явный баланс интересов сторон и конечно же ущемляет наиболее слабую сторону правоотношений - туриста.

***

В чем заключается юридический казус?

Фактически, вопрос начисления % регламентирован ст. 395 гражданского кодекса, где фактически сказано: ""В случаях НЕПРАВОМЕРНОГО удержания денежных средств, уклонения от их возврата, иной просрочки в их уплате подлежат уплате проценты на сумму долга.""

И вот мы имеем, что по сути авиакомпании захеджировались постановлением # 9911 и этот критерий неправомерности убран.

Самое обидное во всех таких делах другое.

ОЧЕВИДНОСТЬ СОЦИАЛЬНОЙ НЕСПРАВЕДЛИВОСТИ  и НАРУШЕНИЯ БАЛАНСА ИНТЕРЕСОВ очевидно даже не для юриста.

Но... Суд первой инстанции, апелляция, кассация - мне откажет, просто потому что...

Знаете как принимаются решения суда по спорным вопросам, по которым еще  нет судебной практики?

По принципу - какое решение проще отписать, вот в данном вопросе проще написать отказное решение со ссылкой на форс мажор и тп.


У меня уже идет вопрос принципа.

Если тут есть такие, кто так же накололся с Аэрофлотом  напишите свои емейлы - вышлю шаблон искового заяаления .",17:02,2022-12-11,AFLT
ValMaks,"Предыдущий пост удален, постараюсь по лояльней..)

Всем добра!✨️
Вот и подходит к замешению мои первые полгода в данном увлекательном аттракционе (""биржа"").
Если я правильно понимаю, сейчас (декабрь) самое время избавляться от минусовых поз в портфеле , с целью уменьшить налог?
Лично для моего портфеля кандидаты на вылет с ""невнятными"" краткосрочными  перспективами ,(мес-два)) которые я не вижу(не ИИР)) $AFLT , $KMAZ , да и $MGNT проще скинуть и перезайти, чем на усреднение ввалить еще 68k, чтобы выйти на среднюю в 4600..
Кто как управляется с налогами?
Кстати, брокер самостоятельно его удерживает?",13:46,2022-12-11,AFLT
basebel,"$AFLT
Рубрика «Хорошие новости». Российским авиакомпаниям спустя полгода после введения санкций удалось вернуть к перевозкам за рубеж 201 самолет 👏

Речь идет в том числе о более 150 Boeing и Airbus. Лайнеры удалось зарегистрировать в России. Раньше самолеты прикреплялись к  Бермудским островам и Ирландии. После введения санкций самолеты получали и российскую регистрацию, но нахождение в двух реестрах одновременно противоречило международным нормам. 

Такие машины не пускали в иностранные аэропорты, за исключением нескольких стран Средней Азии. Теперь почти половина парка авиаперевозчиков может без проблем летать за пределы России. Речь как про лайнеры иностранного производства, так и про SuperJet.

Результат: число доступных рейсов в дружественные страны быстро восстанавливается 👍",20:59,2022-12-10,AFLT
VENOM_TOM,$AFLT Редиска,23:50,2022-12-09,AFLT
GooseSwan,"$AFLT уйти ниже минимумов 13 года…. С господдержкой? Да, молодцы, часть бройлеров 747 выкупили, а дальше? Кого на них перевозить и куда? Стыд и позор!",22:08,2022-12-09,AFLT
sea12345,$AFLT Кеш временно припарковал!                                      Хороших Всем выходных!,21:22,2022-12-09,AFLT
ZAGG,"$AFLT Вот уже на протяжение месяца бумага деньги раздает) пользуйтесь, и подписывайтесь☺️",19:43,2022-12-09,AFLT
Aeroflot_Official,"Всем привет! В эфире обзор новостей авиаотрасли.

✈️ «Аэрофлот» вводит 15 дополнительных предновогодних рейсов в Москву из Владивостока, Хабаровска, Южно-Сахалинска и Петропавловска-Камчатского. Подробнее: https://primamedia.ru/news/1411915/
 
✈️ «Аэрофлот» и «Россия» запросили у Росавиации допуски на дополнительные рейсы в Таиланд и Индию. Подробнее: https://favt.gov.ru/dejatelnost-vozdushnye-perevozki-dopusk-perevozchikov-k-vypolneniju-mezhdunarodnyh-perevozok/?id=9745
 
✈️ «Аэрофлот» открыл продажу билетов по субсидируемым государством тарифам на 2023 год – в рамках программы субсидированных перевозок для жителей Дальневосточного федерального округа и программы субсидированных перевозок для льготных категорий граждан. Подробнее: https://www.aeroflot.ru/ru-ru/news/62558 
 
✈️ Российским авиакомпаниям спустя полгода после введения санкций удалось вернуть к перевозкам за рубеж 201 иностранный самолёт, в том числе более 150 Boeing и Airbus, выведя их из реестра Бермудских островов и перерегистрировав в РФ. Вместе с 150 Superjet за границу теперь может летать почти половина парка перевозчиков. Подробнее: https://www.kommersant.ru/doc/5708622 
 
✈️ Корпорация «Иркут» сертифицировала установку российских фрикционных тормозных дисков на самолет Superjet 100 . Подробнее: https://iz.ru/1434721/anastasiia-lvova/idti-po-stopam-na-samoletakh-superjet-100-importozamestili-tormoza 
 
✈️ Генеральный директор единой дальневосточной авиакомпании «Аврора» дал интервью РБК. «Аэрофлот» сотрудничает с авиакомпанией в рамках код-шерингового соглашения. Подробнее: https://www.rbc.ru/interview/business/06/12/2022/638da64d9a7947be43292a49?from=column_2 
 
✈️ Глава IATA призвал Запад готовиться к возобновлению полётов через Россию. Подробнее: https://ria.ru/20221206/polety-1836788760.html 
 
✈️ Капитализация Turkish Airlines превысила $10 млрд, обогнав Lufthansa. Подробнее: https://tass.ru/ekonomika/16514643

✈️ Первый среднемагистральный пассажирский авиалайнер C919 китайского производства передан авиакомпании China Eastern Airlines. Подробнее: https://ria.ru/20221209/samolet-1837468736.html?ysclid=lbgj7occf0425163736
#aeroflot #аэрофлот #авиация #авиа #авиакомпании #новости
$AFLT $RU000A103943 $IRKT $LHA@DE $CEA",15:28,2022-12-09,AFLT
Sulik709,$AFLT а когда-то это акция стоила более 200 😄,14:54,2022-12-09,AFLT
INVESTOMATIKA,"📉 На предыдущей торговой сессии акции Аэрофлота $AFLT упали на 0,64%. Цена на закрытии составила 24,76 руб. Акции торговались чуть хуже рынка. Объем торгов составил 55 млн руб.

💼 Изматывающий боковик продолжается. Установлен новый минимум на отметке 24,5. Уже три недели активность участников торгов низкая, как и в большинстве российских бумаг.   

💰 Слабость сценария среднесрочного отскока в зону 26,8–28,1 продолжается. Однако он еще актуален, возможна доработка после окончания консолидации. Первым сигналом для возобновления роста будет пробой выше отметки 25,5.

💸 В случае достижения указанных целей роста риск среднесрочного падения будет высоким. Сформированный импульс падения на дневном графике еще не подтвержден для реализации падения. Для падения нужен слом и закрепление дневной свечи ниже минимума 23,9. В этом случае дорога откроется к первым целям 23–23,4. Затем смотрим на реакцию покупателей.

📌 Уровни сопротивления: 26,1 / 26,8 / 27,9
📌 Уровни поддержки: 24 / 23,8 / 22,7",14:27,2022-12-09,AFLT
Uran86,"$AFLT Что думаете, когда взлетит?",14:10,2022-12-09,AFLT
Tonigood,"😳Индекс МосБиржи на 40% ниже уровней начала года. Но есть акции, чьи потери стоимости значительно больше — оценим аутсайдеров года и выразим мнение о перспективах на 2023 г. А может стоит переложиться в другие перспективные бумаги?

📉В топ-10 аутсайдеров 2022 г. попали:
$POLY $VTBR $HHR $MVID $TCSG $AFLT $MTLR $YNDX $GLTR $EQMX $MOEX",14:06,2022-12-09,AFLT
GooseSwan,$AFLT,13:01,2022-12-09,AFLT
SpeedyRacer,"🧑‍💻Ожидаемые события на 9 декабря

🇷🇺 В России

$POSI “Лаборатория Касперского” ждет роста продаж в России в 1.5 раза и прогнозирует дальнейший рост
#
$SGZH Сегежа — финансовые результаты за 9 мес. 2022 г.

Чистая прибыль Segezha Group по МСФО снизилась на 37 процентов - ПРАЙМ

Выручка увеличилась на 28%, до 87,379 миллиарда рублей, преимущественно за счет эффекта от консолидации активов “НЛХК” и “Интер Форест Рус”. При этом выручка сегмента “Бумага и упаковка” по итогам отчетного периода составила 31,9 миллиарда рублей, увеличившись на 12%.

$AFLT Российским авиакомпаниям спустя полгода после введения санкций удалось вернуть к перевозкам за рубеж 201 иностранный самолет, в том числе более 150 Boeing и Airbus, выведя их из реестра Бермудских островов и перерегистрировав в РФ. Вместе с 150 «Суперджетами» за границу теперь может летать почти половина парка перевозчиков — Ъ

$POLY 🌕 Россияне активно покупают золото. Минфин ожидает, что интерес российских инвесторов к золоту вырастет в 8-10 раз — FM

🕰19:00 мск - Индекс потребительских цен, г/г - Ноябрь Прогноз: 12% Предыдущее значение: 12,6%

👴🏻 Президент РФ В.Путин в Бишкеке примет участие в заседании Высшего Евразийского экономического совета. 

🌎 В мире

Отчеты представят:

• $LI Li Auto — прогноз EPS: -0,19 💵 (до открытия)
• $JOUT Johnson Outdoors — (до открытия)

📊События и статистика: 

🇨🇳 Китай

4️⃣04:30 мск - Индекс потребительских цен, г/г - Ноябрь Прогноз: 1,6% Предыдущее значение: 2,1%

04:30 мск - Индекс цен производителей, г/г - Ноябрь Прогноз: -1,4% Предыдущее значение: -1,3%

🇺🇸США

$COIN Coinbase предлагает конвертировать стейблкоин USDT в “надежный и уважаемый” USDC

Switch to the trusted and reputable digital dollar: USDC
———————————-
Binance наоборот - топит за USDT

⏰ 16:30 мск - Индекс цен производителей, г/г - Ноябрь Прогноз: 7,2% Предыдущее значение: 8%

18:00 мск - Индекс потребительского доверия Университета Мичигана, предв. - Декабрь Прогноз: 56,9 Предыдущее значение: 56,8

$RIG 21:00 мск - Число активных буровых установок от Baker Hughes

#новости #отчеты
#пульс #учу_в_пульсе #прояви_себя__в_пульсе",9:23,2022-12-09,AFLT
markrus77,$AFLT я 3 декабря 2021 купил акции Аэрофлот по цене 62 руб за штуку за год ни разу не видел их в росте,0:49,2022-12-09,AFLT
investorspb,"ЕС хочет расширить санкции против товаров для авиационной и космической индустрии РФ, включая авиадвигатели, запчасти, ноутбуки, камеры, линзы.

Повлияет ли это на $AFLT? Или уже ниже просто некуда падать? 😅",22:25,2022-12-08,AFLT
Danil1985subarurylit,"$AFLT ребята, а у кого какая средняя?)",18:48,2022-12-08,AFLT
Aeroflot_Official,"«Аэрофлот» уделяет большое значение поддержке спорта и продвижению здорового образа жизни. Ежегодно в зимне-весенний период компания бесплатно перевозит снаряжение для лыжных и водных видов спорта. 🏔️🏂🌊🏄
 
✈️ Компания предоставляет дополнительное место бесплатного багажа для провоза одного комплекта лыжного снаряжения, а также снаряжения для сёрфинга, кайтсёрфинга, вейкбординга, виндсёрфинга и дайвинга общим весом до 23 кг. 🧳🎿
 
✈️ В этом сезоне акция действует с 7 декабря 2022 года по 30 апреля 2023 года на рейсах «Аэрофлота», «России», а также авиакомпании «Аврора», выполняемых под кодом SU. 💡
 
✈️ Мы поддерживаем интерес наших пассажиров к спорту и их стремление вести здоровый образ жизни, а также вносим свой вклад в развитие доступности спорта. 💪
 
✈️ «Аэрофлот» традиционно оказывает поддержку спортивным мероприятиям и организациям, а также развивает корпоративный спорт. 🏆
 
✈️ Подробнее о перевозке снаряжения: https://www.aeroflot.ru/ru-ru/information/preparation/luggage 🔎 

#aeroflot #аэрофлот #спорт #авиация #авиа #авиакомпании #путешествия
$AFLT $RU000A103943",18:39,2022-12-08,AFLT
Sany50,$AFLT,17:45,2022-12-08,AFLT
Brederik,$AFLT ацерофлота шпарят как подводная лодка только вниз,16:24,2022-12-08,AFLT
